chr1	155108404	155108804	1	19	18	28	5	10	5	16
chr1	155121434	155121690	0	3	13	8	0	2	2	7
chr1	155138775	155139229	15	20	29	30	15	24	14	20
chr1	155140105	155140417	7	7	5	15	3	4	4	5
chr1	155145620	155146111	19	23	27	40	20	15	10	27
chr1	155146628	155147079	28	23	19	37	24	23	13	21
chr1	155147217	155147556	11	20	11	14	11	16	6	9
chr1	155158353	155159348	53	60	81	91	56	72	59	63
chr1	155210458	155210818	7	8	7	4	7	14	2	4
chr1	155218144	155218421	2	8	3	8	3	6	5	8
chr1	155223936	155224602	21	15	17	21	16	18	20	20
chr1	155273019	155273442	9	12	9	15	8	15	11	7
chr1	155281493	155281832	5	10	10	10	5	9	5	13
chr1	155293509	155293805	7	7	10	5	3	6	7	6
chr1	155322257	155322523	7	8	6	7	9	8	6	6
chr1	155391645	155391881	3	5	3	4	3	5	2	1
chr1	155412803	155413129	25	10	21	14	19	14	9	10
chr1	155416768	155417752	70	79	78	113	64	57	46	57
chr1	155475026	155475362	7	14	9	9	8	8	8	9
chr1	155476272	155476605	8	11	10	16	16	23	10	9
chr1	155483662	155484088	11	15	18	20	12	10	7	11
chr1	155493398	155493631	0	1	0	2	0	2	2	6
chr1	155494352	155494763	6	3	8	9	3	12	8	8
chr1	155537298	155537522	2	2	5	6	4	4	1	1
chr1	155557883	155558653	29	31	32	31	8	22	16	28
chr1	155564807	155565208	16	17	16	18	15	13	3	9
chr1	155576431	155576689	3	4	9	8	4	7	3	4
chr1	155722211	155722536	4	4	9	13	4	5	3	10
chr1	155812418	155813296	46	63	51	66	30	47	37	49
chr1	155844175	155844610	4	13	14	19	1	21	5	12
chr1	155862924	155863308	15	6	16	25	11	11	7	7
chr1	155901452	155901711	3	1	3	5	0	0	0	2
chr1	155949222	155949532	5	4	0	5	4	9	3	3
chr1	155972832	155973887	111	96	91	153	75	98	64	94
chr1	156001893	156002267	4	6	4	8	4	2	2	4
chr1	156002392	156002626	7	4	10	15	4	2	5	4
chr1	156010089	156010447	4	8	10	13	2	5	7	11
chr1	156010533	156010805	1	2	4	8	0	1	5	4
chr1	156013986	156014332	7	9	16	20	7	8	6	11
chr1	156025114	156025431	13	8	5	14	6	8	5	13
chr1	156028313	156028863	19	29	32	31	17	29	16	26
chr1	156035456	156036800	156	161	193	235	126	155	75	143
chr1	156037343	156037588	20	18	27	27	17	16	12	17
chr1	156040630	156041015	32	39	51	65	28	34	18	31
chr1	156043066	156043372	8	5	15	16	9	5	7	9
chr1	156044269	156044497	4	4	3	6	3	8	2	4
chr1	156066060	156066735	19	38	39	37	17	35	23	28
chr1	156217386	156217768	7	10	7	7	7	10	7	8
chr1	156241763	156242117	9	6	10	11	2	7	5	9
chr1	156263937	156264322	4	5	8	6	5	13	2	13
chr1	156402572	156402772	0	1	2	4	4	1	0	5
chr1	156420611	156421333	37	29	33	48	24	33	26	31
chr1	156437291	156438036	25	35	43	53	28	49	31	43
chr1	156450465	156450933	14	16	8	11	7	9	6	9
chr1	156459585	156460101	32	24	30	32	18	27	15	22
chr1	156468501	156469038	37	34	38	43	36	32	21	33
chr1	156471135	156471494	20	26	17	24	18	23	19	21
chr1	156474054	156474573	40	35	39	62	34	40	15	29
chr1	156533507	156533882	10	6	10	14	2	14	4	8
chr1	156540195	156540508	2	6	4	6	1	1	2	4
chr1	156558465	156559380	50	55	58	64	44	41	36	38
chr1	156571552	156571806	15	7	5	9	10	2	1	4
chr1	156593423	156593650	0	3	2	4	1	0	2	1
chr1	156600057	156600351	2	4	7	5	2	3	5	7
chr1	156605991	156606191	1	3	1	2	1	1	1	1
chr1	156615357	156616039	57	52	63	78	47	60	41	45
chr1	156617066	156617342	2	9	6	10	5	9	3	1
chr1	156624279	156624677	6	11	8	3	5	8	7	3
chr1	156633237	156633516	6	4	7	14	4	5	5	3
chr1	156660680	156661166	8	8	14	17	9	9	6	6
chr1	156667441	156667956	7	8	6	13	6	15	8	10
chr1	156672813	156673078	13	21	28	40	10	18	10	25
chr1	156673783	156674019	6	17	15	21	10	8	6	7
chr1	156674119	156675075	73	104	125	157	76	97	62	104
chr1	156710705	156711196	18	20	18	20	9	24	9	15
chr1	156718388	156719361	86	88	101	132	79	105	47	101
chr1	156720286	156720631	11	10	10	27	13	14	5	12
chr1	156734565	156734776	7	6	2	8	4	4	2	3
chr1	156735660	156736107	8	15	21	24	9	26	15	18
chr1	156741832	156742311	8	8	7	8	5	1	4	7
chr1	156752372	156752654	7	7	8	8	5	8	3	8
chr1	156754511	156754940	9	8	11	15	10	12	2	11
chr1	156803266	156803558	3	3	5	12	2	5	3	6
chr1	156859264	156859499	2	1	8	5	6	6	3	4
chr1	156859849	156860578	14	20	31	21	14	23	17	17
chr1	156861681	156861943	4	4	5	9	6	8	1	5
chr1	156910959	156911405	16	33	34	48	10	20	9	15
chr1	156917610	156917810	2	7	4	10	4	5	2	2
chr1	156921521	156921989	14	17	19	30	14	24	5	23
chr1	156938705	156939238	16	9	8	13	10	12	12	13
chr1	156939287	156939962	15	22	16	24	20	16	16	13
chr1	156956227	156956543	4	2	3	2	3	1	4	2
chr1	156986178	156986975	53	51	46	52	31	57	34	34
chr1	156990645	156990863	10	13	7	13	12	5	9	9
chr1	156996454	156996933	31	20	29	34	26	29	23	24
chr1	157007927	157009042	62	43	50	42	38	48	20	29
chr1	157016650	157016975	8	12	14	14	13	8	8	12
chr1	157017444	157017838	18	13	12	13	4	20	4	13
chr1	157019845	157020260	6	12	23	18	8	13	10	15
chr1	157038799	157039480	46	71	85	82	39	68	35	62
chr1	157046656	157047153	6	14	10	14	2	9	10	6
chr1	157048073	157048708	17	20	34	54	8	19	14	31
chr1	157075066	157075362	1	3	5	4	4	3	2	5
chr1	157076335	157076597	6	8	10	10	8	8	7	9
chr1	157076849	157077433	14	17	20	31	13	14	15	16
chr1	157086238	157086530	5	3	6	12	4	8	2	9
chr1	157101073	157101666	21	20	26	28	20	14	10	19
chr1	157139363	157139680	3	3	2	6	1	5	3	3
chr1	157141088	157141349	4	4	7	6	5	9	1	3
chr1	157232402	157232824	13	11	8	10	5	18	6	18
chr1	157248014	157248389	8	6	3	6	5	9	5	4
chr1	157257323	157257523	6	10	6	5	3	7	1	4
chr1	157285434	157285741	11	11	11	16	10	14	6	6
chr1	157307702	157307920	3	3	9	8	1	4	0	6
chr1	157380791	157381098	1	6	7	12	10	13	9	13
chr1	157411705	157412953	124	130	118	156	104	132	83	113
chr1	157426971	157427316	10	12	8	3	5	14	5	12
chr1	157445253	157445812	20	19	21	25	24	30	7	17
chr1	157446351	157446698	19	15	20	16	14	17	15	18
chr1	157458287	157458859	26	25	31	43	25	32	13	24
chr1	157517508	157517722	5	4	4	3	3	4	2	1
chr1	157518197	157518625	5	12	9	13	5	12	11	6
chr1	157549734	157550116	9	12	15	7	10	10	5	12
chr1	157553039	157553432	9	6	16	28	13	22	13	16
chr1	157554268	157554551	4	13	12	13	9	9	8	17
chr1	157560573	157560885	8	8	9	9	5	9	6	11
chr1	158670156	158670555	13	13	14	25	8	14	13	7
chr1	158874565	158875139	25	16	22	31	18	21	8	12
chr1	158897335	158897649	4	12	7	3	4	9	4	5
chr1	158934989	158935335	8	10	15	22	2	4	4	10
chr1	158947966	158948485	12	30	19	22	12	22	16	15
chr1	158953418	158953905	9	12	9	15	9	11	6	6
chr1	159135363	159135664	6	8	6	9	8	3	3	8
chr1	159186755	159187288	79	57	48	50	48	58	33	30
chr1	159198518	159199067	21	29	38	30	9	36	26	28
chr1	159201298	159201618	10	8	6	13	8	12	5	5
chr1	159201767	159202078	9	17	8	9	9	10	5	10
chr1	159225443	159225880	16	10	12	15	11	10	9	12
chr1	159231632	159232454	88	92	84	121	56	91	53	73
chr1	159233026	159233226	8	19	14	15	12	12	6	11
chr1	159233604	159233903	7	10	13	32	16	13	8	14
chr1	159255332	159255667	3	7	5	4	2	4	3	4
chr1	159290840	159291254	22	12	13	15	11	20	8	10
chr1	159305050	159305301	1	5	6	5	6	4	1	7
chr1	159322736	159322953	4	6	3	5	4	7	1	2
chr1	159334138	159334612	7	9	6	18	10	16	7	10
chr1	159390111	159390382	4	3	6	7	5	2	4	9
chr1	159523602	159523923	1	7	5	8	4	3	0	6
chr1	159591195	159591412	4	3	2	2	5	3	2	3
chr1	159595666	159596098	4	6	3	4	6	7	9	3
chr1	159596598	159597141	16	9	8	6	19	17	8	12
chr1	159729777	159730105	1	1	4	14	1	2	3	4
chr1	159735068	159735539	22	21	14	15	33	31	14	13
chr1	159743698	159744217	32	29	32	40	36	35	15	31
chr1	159767293	159767666	8	6	5	10	7	9	5	4
chr1	159777424	159777663	0	5	8	15	1	8	7	6
chr1	159812696	159813244	30	31	29	33	37	28	18	23
chr1	159814364	159814681	13	12	14	13	7	19	15	13
chr1	159833216	159833562	0	2	3	1	2	2	1	1
chr1	159889097	159889921	42	53	46	48	55	76	25	49
chr1	159911117	159911354	5	5	4	8	5	3	2	2
chr1	159922951	159923467	15	17	20	18	8	14	5	10
chr1	159997363	159997718	11	10	17	20	9	19	17	12
chr1	160013030	160013471	13	19	17	18	16	14	9	14
chr1	160036901	160037221	8	3	7	8	3	2	4	6
chr1	160044229	160044865	26	50	44	43	22	53	28	40
chr1	160054385	160054811	8	10	15	13	3	2	5	8
chr1	160079142	160079755	37	28	28	24	30	25	22	26
chr1	160081079	160081361	8	5	10	12	8	5	5	9
chr1	160128765	160129087	0	4	1	5	4	8	0	7
chr1	160149388	160149710	1	9	6	4	13	10	9	20
chr1	160157344	160157594	4	3	4	2	2	5	2	7
chr1	160194826	160195636	120	125	122	143	109	119	71	120
chr1	160212163	160213523	142	151	192	217	114	170	110	153
chr1	160227915	160228172	0	5	1	1	1	3	1	2
chr1	160233823	160234432	34	23	24	32	31	26	16	15
chr1	160234515	160234824	8	6	7	16	8	14	1	6
chr1	160245945	160246341	21	12	14	22	11	17	8	15
chr1	160251402	160251795	8	11	12	11	8	8	7	11
chr1	160268166	160268744	18	24	24	25	24	31	19	25
chr1	160274866	160275066	2	3	3	4	3	10	5	5
chr1	160280582	160281046	20	24	26	36	27	27	20	30
chr1	160293417	160293854	29	26	29	36	17	24	12	18
chr1	160297156	160297489	10	11	8	12	6	16	4	14
chr1	160301180	160301511	5	8	6	9	12	9	3	8
chr1	160320600	160320974	1	4	3	7	2	6	2	1
chr1	160327620	160327820	0	5	6	6	4	8	3	4
chr1	160354095	160354445	6	5	15	10	6	4	12	10
chr1	160370891	160371091	2	4	4	4	2	3	2	3
chr1	160373301	160373713	10	16	17	19	11	18	13	21
chr1	160377573	160378006	22	13	15	24	10	16	12	10
chr1	160397032	160397423	7	17	8	14	11	24	8	7
chr1	160410856	160411056	5	3	2	3	1	0	1	2
chr1	160441138	160441554	9	9	8	7	12	16	6	9
chr1	160603314	160603679	3	8	9	14	3	7	6	12
chr1	160714757	160715075	3	4	3	6	5	9	4	5
chr1	160781837	160782051	3	2	1	2	1	5	3	2
chr1	160792605	160793216	59	64	35	64	36	56	24	47
chr1	160865145	160865534	4	4	2	0	2	3	1	3
chr1	160878596	160878796	4	1	1	2	1	1	2	5
chr1	160882126	160882326	10	5	4	7	11	5	2	2
chr1	160905991	160907147	131	137	145	180	82	121	79	114
chr1	160919345	160919657	6	2	6	5	4	7	3	2
chr1	160934097	160934383	7	7	5	13	1	10	1	7
chr1	161034307	161035584	122	120	137	179	101	143	83	115
chr1	161039986	161040440	4	5	4	5	4	9	4	6
chr1	161070385	161071137	74	78	89	112	57	79	44	72
chr1	161076277	161076689	19	30	32	26	16	24	17	15
chr1	161077268	161077618	11	10	10	8	8	11	9	12
chr1	161130925	161131745	49	32	39	53	28	44	26	36
chr1	161139574	161139801	6	9	6	5	5	7	8	2
chr1	161166359	161166632	2	2	7	2	3	3	2	5
chr1	161170697	161171138	12	9	9	6	9	7	5	8
chr1	161185516	161185750	0	1	7	2	1	3	0	3
chr1	161195470	161196363	26	19	26	27	31	37	12	24
chr1	161214596	161214805	4	5	5	4	2	0	1	7
chr1	161250803	161251780	69	69	79	92	64	73	38	73
chr1	161259376	161259592	5	2	5	7	1	5	1	6
chr1	161268138	161268504	4	4	3	3	5	6	1	2
chr1	161281047	161281645	7	6	4	11	5	7	11	9
chr1	161286720	161287126	5	11	5	4	8	2	4	7
chr1	161295664	161295868	2	5	2	3	2	5	2	2
chr1	161301025	161301794	10	10	11	12	8	5	6	15
chr1	161327355	161327626	1	3	1	0	1	3	2	2
chr1	161329144	161329679	18	13	24	26	11	9	7	22
chr1	161350897	161351393	20	16	19	31	13	24	11	15
chr1	161354164	161354664	9	45	37	29	10	36	9	17
chr1	161359408	161359639	2	2	3	8	3	2	0	3
chr1	161360064	161360264	5	3	2	2	1	2	2	2
chr1	161361643	161362083	10	19	19	31	6	32	14	26
chr1	161376628	161377247	9	41	40	37	5	37	19	17
chr1	161378259	161378625	6	13	13	3	3	4	2	2
chr1	161396429	161396629	1	4	3	4	3	7	0	4
chr1	161400156	161400490	3	2	2	9	4	11	3	5
chr1	161406321	161406834	8	15	20	19	8	17	9	15
chr1	161463781	161464110	6	8	12	11	0	6	5	13
chr1	161478352	161478665	5	14	17	30	4	11	11	11
chr1	161482122	161482613	26	24	36	40	30	41	19	30
chr1	161487197	161487416	1	2	5	0	4	3	1	5
chr1	161497267	161497717	24	27	44	31	21	35	18	22
chr1	161500365	161501119	32	31	62	37	20	40	20	27
chr1	161507730	161508065	1	0	3	3	0	3	0	2
chr1	161512218	161512535	8	4	8	6	9	3	2	7
chr1	161517296	161517734	13	15	20	19	21	12	8	11
chr1	161520036	161520603	17	10	16	15	12	13	6	10
chr1	161528150	161528654	9	24	17	22	14	20	11	17
chr1	161560370	161560714	5	7	12	3	6	5	3	8
chr1	161594718	161595015	5	7	6	12	6	6	5	4
chr1	161660747	161660997	2	1	4	5	2	0	2	1
chr1	161712909	161713263	6	2	5	12	3	4	1	7
chr1	161728537	161729025	13	31	40	39	12	34	23	20
chr1	161734759	161735364	25	32	38	27	25	39	23	35
chr1	161748151	161748478	3	3	4	11	6	6	5	6
chr1	161766646	161766970	2	3	5	2	4	6	6	4
chr1	161767183	161767560	5	8	6	9	4	12	3	7
chr1	161792282	161792547	3	8	4	6	3	7	6	5
chr1	161808976	161809489	15	14	25	36	3	16	14	13
chr1	161863906	161864160	2	1	2	3	1	1	1	1
chr1	161876300	161877399	198	180	176	224	154	210	111	164
chr1	161885707	161886139	6	14	13	17	1	4	7	9
chr1	161894104	161894404	9	9	11	16	3	11	3	7
chr1	161896078	161896458	24	21	22	27	20	20	7	17
chr1	161897083	161897587	8	11	16	17	6	27	7	20
chr1	161922068	161922268	3	1	2	6	5	2	1	2
chr1	161963016	161963377	4	10	5	10	4	4	7	5
chr1	161968882	161969486	49	62	64	66	37	60	41	41
chr1	161976001	161976205	3	7	0	2	1	5	3	4
chr1	161976344	161976751	8	9	15	16	4	17	7	7
chr1	161992463	161992728	7	2	2	13	2	7	4	10
chr1	161998796	161999217	29	22	21	33	21	34	14	19
chr1	161999745	162000163	13	15	17	21	15	19	14	8
chr1	162005074	162005794	28	41	44	40	23	43	21	36
chr1	162006179	162006388	10	7	3	6	5	8	4	2
chr1	162018145	162018376	2	5	1	5	5	2	4	2
chr1	162018585	162018958	3	1	5	6	7	7	3	6
chr1	162040655	162040920	5	5	8	4	2	10	3	6
chr1	162093321	162093612	7	12	10	15	7	9	10	10
chr1	162149725	162150134	16	8	7	12	19	8	6	3
chr1	162164993	162165285	5	7	11	7	5	6	5	9
chr1	162186706	162187241	4	8	7	11	7	18	11	9
chr1	162201502	162201792	5	1	1	2	2	1	3	3
chr1	162207189	162207698	13	22	16	17	15	16	7	9
chr1	162215865	162216119	7	3	3	8	6	6	7	6
chr1	162224800	162225153	9	16	10	10	4	12	5	15
chr1	162313613	162314033	6	10	10	15	6	12	5	8
chr1	162358063	162358435	7	2	8	12	3	8	3	7
chr1	162388435	162388948	10	36	32	54	7	18	10	23
chr1	162413880	162414198	3	11	6	7	1	4	6	7
chr1	162477784	162478274	10	22	21	23	25	18	15	20
chr1	162509371	162510074	21	28	36	36	16	38	20	33
chr1	162517863	162518063	1	0	0	3	1	0	1	1
chr1	162521817	162522132	1	7	5	12	0	18	4	3
chr1	162548240	162548906	54	58	56	64	39	55	32	47
chr1	162563222	162563658	20	33	36	33	26	33	20	25
chr1	162564898	162565422	49	56	58	81	51	62	33	49
chr1	162570277	162571015	80	83	91	111	60	75	51	73
chr1	162571110	162571732	37	38	32	55	43	46	29	39
chr1	162618190	162618574	3	6	13	17	1	4	0	8
chr1	162625118	162625706	38	30	30	45	19	34	9	25
chr1	162665096	162665889	25	21	30	26	19	29	9	25
chr1	162682904	162683353	3	14	19	25	0	5	6	11
chr1	162728066	162728291	1	2	2	2	0	0	0	2
chr1	162739804	162740847	85	99	107	127	63	104	62	74
chr1	162773614	162774057	2	7	3	3	3	9	2	10
chr1	162792703	162793149	15	17	26	33	16	40	25	24
chr1	163150405	163150823	15	22	17	22	14	16	7	13
chr1	163198864	163199084	1	3	2	8	3	3	1	4
chr1	163273179	163273491	5	5	4	3	3	4	4	6
chr1	163284171	163284627	17	19	20	13	10	15	7	13
chr1	163291805	163292241	5	11	5	5	3	4	8	5
chr1	163308716	163309153	14	12	15	6	11	15	6	4
chr1	163319750	163320024	7	7	4	15	8	11	5	12
chr1	163382210	163382801	48	47	29	29	44	89	32	51
chr1	163383554	163384025	35	35	31	33	38	42	14	24
chr1	163399756	163400005	5	5	9	11	1	12	3	7
chr1	163403441	163404168	82	79	95	120	72	88	49	72
chr1	163483066	163483451	5	6	1	6	9	3	5	5
chr1	163757768	163758192	11	8	14	11	11	18	4	9
chr1	163779267	163779964	107	129	143	141	106	129	85	109
chr1	163834302	163834512	0	2	1	3	2	1	1	1
chr1	163899464	163899980	22	22	11	16	13	19	5	7
chr1	163900166	163900416	7	15	8	12	10	11	6	8
chr1	163910314	163910695	16	15	16	17	5	10	14	6
chr1	163929538	163930739	72	78	66	105	65	82	46	66
chr1	163964006	163964702	32	23	27	26	23	41	24	35
chr1	163975104	163975525	26	17	18	26	18	17	14	20
chr1	163994377	163995169	50	54	52	65	32	52	28	51
chr1	164007576	164007776	1	2	3	8	7	1	4	6
chr1	164009280	164009520	3	3	8	9	0	1	3	2
chr1	164056758	164057221	3	4	3	3	2	4	5	1
chr1	164060070	164060437	14	11	16	22	11	16	4	11
chr1	164061320	164061556	5	3	12	12	6	7	3	3
chr1	164066803	164067006	5	1	3	4	4	3	0	3
chr1	164075245	164075605	8	6	13	8	0	4	4	8
chr1	164087916	164088207	5	6	3	10	3	7	9	8
chr1	164115213	164115493	9	8	3	12	6	12	2	8
chr1	164135243	164135804	37	54	57	69	55	95	32	52
chr1	164135939	164136261	12	14	14	14	17	23	16	15
chr1	164138682	164139088	19	13	19	37	18	24	10	22
chr1	164152743	164153222	17	17	14	28	15	11	9	19
chr1	164184508	164184921	6	9	20	19	9	12	6	14
chr1	164218213	164218543	4	8	4	11	4	11	9	3
chr1	164248466	164249652	138	162	178	215	117	161	107	143
chr1	164261601	164261966	3	2	8	5	2	7	3	1
chr1	164275394	164275923	34	45	43	49	28	30	17	43
chr1	164302049	164302249	11	6	7	9	7	11	2	9
chr1	164307061	164307897	109	125	132	159	99	134	88	108
chr1	164316677	164317104	9	7	10	9	7	7	8	8
chr1	164366763	164367130	9	8	10	12	10	10	13	7
chr1	164405365	164405942	15	20	21	26	7	14	11	14
chr1	164440169	164440641	21	18	29	26	19	28	17	21
chr1	164452522	164452813	4	6	6	3	3	3	4	2
chr1	164458184	164458384	2	4	3	1	2	2	1	7
chr1	164586218	164586982	15	13	10	14	9	9	10	9
chr1	164622449	164622804	4	10	8	9	4	13	7	10
chr1	164649040	164649362	11	5	7	17	6	10	2	7
chr1	164652183	164652623	21	24	19	33	16	22	16	17
chr1	164745029	164745337	4	7	12	7	5	6	7	5
chr1	164757005	164757535	23	27	25	24	22	38	17	18
chr1	164762357	164762565	4	4	3	7	3	8	2	2
chr1	164763562	164763762	4	2	1	1	0	2	2	1
chr1	164766704	164766944	2	0	2	1	0	1	2	4
chr1	164814340	164814664	15	8	8	7	7	7	2	9
chr1	164898714	164899231	24	24	24	24	16	28	23	23
chr1	164957169	164957377	6	11	7	6	4	4	6	9
chr1	164960027	164960298	5	7	9	2	2	6	4	5
chr1	165021137	165021578	13	18	12	18	9	14	9	12
chr1	165114766	165115064	3	5	4	7	6	4	4	4
chr1	165120342	165120703	12	21	15	22	10	10	8	13
chr1	165133831	165134254	24	24	26	39	17	25	13	20
chr1	165154133	165154552	6	16	18	13	11	18	12	5
chr1	165187185	165187798	18	13	22	23	15	20	9	16
chr1	165193522	165193722	12	8	6	18	4	8	8	7
chr1	165193822	165194767	62	59	61	63	54	54	32	46
chr1	165210864	165211117	7	1	2	4	3	2	1	2
chr1	165215846	165216410	18	17	9	16	13	21	11	12
chr1	165236403	165237334	96	115	116	140	79	130	71	117
chr1	165281899	165282126	1	5	7	11	3	12	8	10
chr1	165320686	165320886	9	2	7	6	4	5	2	8
chr1	165363306	165363647	13	8	18	12	12	8	6	13
chr1	165388907	165389107	2	0	3	3	2	5	1	5
chr1	165432849	165433272	6	9	16	17	6	7	8	12
chr1	165438260	165438813	18	17	11	14	8	15	10	7
chr1	165460251	165461462	220	248	264	325	210	263	163	230
chr1	165471536	165472002	13	17	7	13	5	6	9	8
chr1	165503738	165504013	3	7	4	4	4	6	4	2
chr1	165563348	165563548	1	4	2	3	3	3	0	5
chr1	165583563	165583974	16	15	16	11	9	6	14	18
chr1	165587731	165588053	2	4	5	9	5	11	4	10
chr1	165603242	165603663	10	8	16	10	6	16	8	11
chr1	165604246	165604597	18	10	13	16	11	15	8	13
chr1	165609676	165610037	0	11	8	8	1	6	7	8
chr1	165618366	165618619	4	4	2	5	6	5	4	11
chr1	165621803	165622035	7	10	12	8	5	5	6	2
chr1	165634156	165634858	64	80	90	101	68	89	42	75
chr1	165641475	165642859	84	75	102	131	62	90	48	84
chr1	165643078	165643290	7	7	14	28	14	9	6	11
chr1	165651101	165651604	21	38	31	30	28	31	11	17
chr1	165658640	165658954	3	9	6	11	10	8	4	9
chr1	165666956	165667416	16	15	17	18	9	16	8	15
chr1	165675017	165675552	28	37	47	35	36	67	22	33
chr1	165681147	165681816	29	34	32	40	33	39	23	40
chr1	165682469	165682848	12	10	10	9	17	19	4	18
chr1	165689808	165690220	3	7	5	4	6	13	4	7
chr1	165691503	165691907	15	19	17	23	17	26	14	6
chr1	165697503	165698129	18	28	31	41	23	28	8	19
chr1	165703149	165703349	2	10	10	7	1	5	5	4
chr1	165707396	165707596	4	7	7	11	4	5	4	7
chr1	165707873	165708264	12	18	17	27	15	21	12	11
chr1	165717650	165718253	25	16	30	14	25	25	14	15
chr1	165718265	165718863	14	12	6	10	5	8	6	6
chr1	165736085	165736597	20	17	18	28	9	18	9	15
chr1	165737489	165738174	36	32	34	36	32	28	18	29
chr1	165751238	165751535	7	12	9	11	5	6	6	4
chr1	165763002	165763202	17	10	25	23	17	21	8	20
chr1	165763495	165764009	53	64	57	82	49	62	43	44
chr1	165765942	165766260	18	22	21	21	13	15	7	22
chr1	165766495	165766878	15	29	29	43	16	37	13	18
chr1	165771484	165771932	29	23	28	44	28	27	13	23
chr1	165779901	165780173	9	7	8	14	6	13	4	4
chr1	165780273	165780772	13	8	17	13	10	10	10	11
chr1	165845041	165845658	17	17	17	18	6	15	11	12
chr1	165934772	165935341	7	10	9	20	14	9	5	10
chr1	165958102	165958546	14	11	12	25	7	7	6	3
chr1	165967186	165967388	5	3	3	4	5	2	3	1
chr1	165978036	165978407	4	9	2	11	4	12	3	8
chr1	165988165	165988403	3	6	4	2	2	3	2	1
chr1	166002317	166003647	159	164	186	230	111	144	73	150
chr1	166009016	166009325	5	5	2	6	2	7	2	3
chr1	166048282	166048690	10	11	12	11	6	10	7	8
chr1	166105487	166105869	4	15	8	13	5	9	2	10
chr1	166115726	166116113	12	7	14	17	11	10	5	7
chr1	166137484	166138632	85	108	96	135	81	107	55	90
chr1	166146732	166146969	3	3	3	2	3	6	2	0
chr1	166153341	166153772	16	13	15	12	5	16	2	14
chr1	166154159	166154552	13	16	19	12	10	10	11	11
chr1	166160598	166161021	7	14	9	18	3	14	8	10
chr1	166204232	166204437	3	3	2	6	7	6	4	3
chr1	166244345	166244714	16	18	11	24	9	14	9	9
chr1	166254161	166254446	7	10	6	4	5	5	3	11
chr1	166299798	166300199	3	10	9	11	6	14	6	11
chr1	166339044	166339515	38	29	22	26	19	23	19	28
chr1	166345605	166345971	13	10	7	13	9	8	6	4
chr1	166360138	166360622	15	23	19	21	8	20	13	23
chr1	166378784	166379726	129	125	157	189	123	139	83	122
chr1	166379837	166380272	36	40	52	52	34	43	25	37
chr1	166409057	166410132	59	117	110	124	62	129	61	80
chr1	166429002	166429415	28	33	31	31	22	33	24	15
chr1	166429740	166430365	86	87	73	108	86	103	64	74
chr1	166442072	166442391	9	5	6	13	10	6	3	5
chr1	166524713	166525079	14	14	5	12	25	21	4	14
chr1	166571793	166572142	7	14	15	17	10	17	4	10
chr1	166631644	166632195	22	15	25	21	12	21	14	18
chr1	166730329	166730529	4	6	15	11	2	9	4	4
chr1	166730551	166730751	2	2	4	5	1	4	3	3
chr1	166730797	166731253	5	24	28	51	3	20	14	27
chr1	166731671	166731871	4	6	8	19	2	10	4	6
chr1	166737171	166737482	2	4	3	5	2	5	3	2
chr1	166751160	166751360	1	4	2	3	5	2	1	5
chr1	166776252	166776710	10	19	28	26	12	27	15	18
chr1	166782144	166782495	5	11	11	13	4	10	4	4
chr1	166787743	166788425	52	67	74	101	64	90	47	69
chr1	166793015	166793500	29	26	31	39	23	53	18	34
chr1	166799007	166799423	9	15	18	22	9	18	8	21
chr1	166801948	166802344	20	22	25	20	8	22	8	18
chr1	166812153	166812557	7	7	7	13	7	5	4	15
chr1	166813106	166813354	5	4	6	4	3	6	3	6
chr1	166819396	166819845	11	14	14	16	12	17	7	12
chr1	166824130	166824436	3	7	7	2	2	5	2	4
chr1	166825362	166825683	7	5	3	5	2	2	1	5
chr1	166837466	166837678	4	5	6	6	5	9	3	0
chr1	166843335	166843707	9	9	11	7	5	4	5	6
chr1	166924124	166924486	0	4	7	6	11	8	6	5
chr1	166968339	166968605	2	2	3	5	1	3	1	5
chr1	167000567	167001217	15	22	21	25	16	25	14	26
chr1	167002626	167002834	2	5	5	6	5	1	3	8
chr1	167004681	167005010	5	6	3	10	2	3	2	7
chr1	167194757	167195209	13	13	12	15	14	6	3	15
chr1	167212234	167212724	5	9	13	16	6	5	5	3
chr1	167220516	167221009	8	14	18	29	8	17	9	8
chr1	167230986	167231300	5	8	8	9	4	7	6	7
chr1	167242093	167242538	19	22	11	30	19	38	19	30
chr1	167246273	167246720	25	21	28	23	22	27	12	16
chr1	167246972	167247437	37	33	28	37	25	26	17	39
chr1	167266487	167266733	12	12	10	10	9	6	9	10
chr1	167268658	167269012	9	9	16	15	4	13	2	12
chr1	167269242	167269789	13	13	8	15	13	14	9	11
chr1	167283719	167283921	15	13	7	20	10	14	8	18
chr1	167284332	167285337	50	49	43	68	43	48	34	43
chr1	167288726	167288937	9	8	12	14	10	15	6	16
chr1	167306510	167306830	13	9	12	24	7	13	8	9
chr1	167308222	167308982	59	51	72	84	43	58	30	49
chr1	167330921	167331603	45	35	45	64	20	31	20	37
chr1	167336501	167336820	27	18	25	23	16	16	13	20
chr1	167337178	167338086	63	63	57	67	48	45	21	43
chr1	167339356	167339830	26	21	20	37	33	36	13	18
chr1	167349680	167350465	89	68	77	96	77	90	56	80
chr1	167369851	167370325	26	30	33	32	22	25	17	20
chr1	167392300	167392500	14	11	10	6	8	16	10	5
chr1	167392752	167393005	17	12	13	20	11	12	8	11
